tick,scenario,value
103,baseline,0.07083172415696619
104,baseline,0.06759499696804157
105,baseline,0.06692168961876553
106,baseline,0.06759237051824195
107,baseline,0.07152737144159994
108,baseline,0.06962767700232711
109,baseline,0.06345240883973984
110,baseline,0.06331587842432974
111,baseline,0.06852146220254411
112,baseline,0.06090345015123793
113,baseline,0.05902255761289455
114,baseline,0.056657932229550664
115,baseline,0.05693481824542641
116,baseline,0.0593683575956412
117,baseline,0.06106154977012895
118,baseline,0.06327387143242427
119,baseline,0.061643717936270416
120,baseline,0.06280911127688366
121,baseline,0.06265724538190588
122,baseline,0.06782081664111148
123,baseline,0.07112661646986916
124,baseline,0.0767425385646367
125,baseline,0.07865908061633513
126,baseline,0.07986680249995191
127,baseline,0.07989169704132378
128,baseline,0.08252805525364973
129,baseline,0.08523640925468846
130,baseline,0.08994358924814534
131,baseline,0.0894601849546896
132,baseline,0.0920382649890171
133,baseline,0.09005871766923454
134,baseline,0.09275411665506687
135,baseline,0.09092539658300816
136,baseline,0.09845528674958873
137,baseline,0.10991601650529671
138,baseline,0.11233827462733764
139,baseline,0.11483953257872243
140,baseline,0.12180714962045168
141,baseline,0.11989037907196479
142,baseline,0.12553709310624014
143,baseline,0.12885698581002866
144,baseline,0.13256178533432592
145,baseline,0.13900481581606788
146,baseline,0.143460078639543
147,baseline,0.1471231727380739
148,baseline,0.14812884266462759
149,baseline,0.15094351136901346
150,baseline,0.14617973039431612
151,baseline,0.14111997759183817
152,baseline,0.13904442402934247
153,baseline,0.1380181994117042
154,baseline,0.13099567364326778
155,baseline,0.1313827505512419
156,baseline,0.12670210329724446
157,baseline,0.12462187471271578
158,baseline,0.13069574803018075
159,baseline,0.13257864290288696
160,baseline,0.1402282926932182
161,baseline,0.14938752636046243
162,baseline,0.15540318130577643
163,baseline,0.1682954592882482
164,baseline,0.16702871729980678
165,baseline,0.1674470584187238
166,baseline,0.17098266943984655
167,baseline,0.18133181639475202
168,baseline,0.19018110165960275
169,baseline,0.1988953569010629
170,baseline,0.2119030751894697
171,baseline,0.22410592282512878
172,baseline,0.22445917865881976
173,baseline,0.22996609245000588
174,baseline,0.22699642737473014
175,baseline,0.2241440600024106
176,baseline,0.2337901202977352
177,baseline,0.22932085116248982
178,baseline,0.23758553331605167
179,baseline,0.24878069395344657
180,baseline,0.24809194188674505
181,baseline,0.24508791274797073
182,baseline,0.24737564845732093
183,baseline,0.24149463539032143
184,baseline,0.23414948804532162
185,baseline,0.23442127273323116
186,baseline,0.24754991639551874
187,baseline,0.25100988636592536
188,baseline,0.2410805852156337
189,baseline,0.24796935441486992
190,baseline,0.2450126556899673
191,baseline,0.2245423565184086
192,baseline,0.21741787157923595
193,baseline,0.20170891506491298
194,baseline,0.21340607928764957
195,baseline,0.2142605332069829
196,baseline,0.24705984516113913
197,baseline,0.2547931442020831
198,baseline,0.28930706636543485
199,baseline,0.22365834158231218
200,baseline,0.2138398231918101
201,baseline,0.23155274458932715
202,baseline,0.23548266528484682
203,baseline,0.24550700826689528
204,baseline,0.25893903476442587
205,baseline,0.25059891449532473
206,baseline,0.2405838152066238
207,baseline,0.25606881712490265
208,baseline,0.26328989857427326
209,baseline,0.27563222710189345
210,baseline,0.288127792551895
211,baseline,0.3040180989900744
212,baseline,0.25389030083853864
213,baseline,0.2719555747958582
214,baseline,0.2785948990888068
215,baseline,0.3014086031029634
216,baseline,0.27004586845417217
217,baseline,0.30188001277199633
218,baseline,0.28314396829136196
219,baseline,0.26768386871803646
220,baseline,0.26816368341211955
221,baseline,0.2766031380422683
222,baseline,0.25107091288952926
223,baseline,0.2535878221533679
224,baseline,0.2771429871017357
225,baseline,0.2721949013537164
226,baseline,0.26671897046620857
227,baseline,0.2646346935189065
228,baseline,0.26546402720582535
229,baseline,0.2834847154378622
230,baseline,0.2747032234649574
231,baseline,0.29520920917839205
232,baseline,0.2941123649012685
233,baseline,0.3256114931767586
234,baseline,0.3354170682997567
235,baseline,0.35748191629459714
236,baseline,0.36452913850217944
237,baseline,0.36792262912601187
238,baseline,0.39609309815540755
239,baseline,0.4003275194889667
240,baseline,0.40696269959209497
241,baseline,0.4292914743504044
242,baseline,0.4365753565386935
243,baseline,0.4480650149888616
244,baseline,0.457060155482481
245,baseline,0.47245578652753745
246,baseline,0.46607485052510955
247,baseline,0.48926806247423793
248,baseline,0.48405277011596615
249,baseline,0.47628751569189925
